id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
zho_c0fe7157d72b0aed187e5bbbfcc21bf4,完全不知道同性恋是怎么产生的，不符合道德，甚至不符合科学。,0,0,0,1,0,It is not ethical or even scientific at all to know how homosexuality is created.
zho_699f01c65168e295683b6d5eca42f675,河南加油，说偷井盖只是极少数人，在大多数人眼里，河南人都是勤劳努力的。,0,1,0,0,0,"Henan refueled, saying that stealing the cover of the well was a very small minority and that, in the eyes of most people, the Henan people worked hard."
zho_363f6f06ed6f1841effb1eaa75b4f5c0,在巴西的亚裔以日本人为主，所以放日本人在巴西才是政治正确,1,1,0,0,0,"The Asians in Brazil are predominantly Japanese, so it's political to let them go in Brazil."
zho_9eef57027dd3372b19af326c0f1652f1,原子弹下无冤魂。日军国主义教育推行多时，侵略中国难以避免。,1,1,0,0,0,"There is nothing wrong with the atomic bomb. Japan’s militarism education has been pursued for many years, and aggression against China is inevitable."
zho_da7224ed16bfc861fc5d696b79f3c5c2,我有个外教是黑人。。人蛮好的 儿子特别可爱 所以不要一概而论啦,0,1,0,0,0,"I've got an excursion that's black. He's a nice guy. He's a very cute son, so don't generalize."
zho_a9aee50caaf9aa4eae18217f61753278,那两个打人的女的，是真的狠，都不皱一下眉头的。,0,0,0,1,0,"The girls who hit people, they're really tough, they don't frown their eyes."
zho_0086700730688ed37e2b6f94088a2def,歧视黑人就明说，一点都没有错误，支持[耶][耶],0,1,0,0,0,Discrimination against black people means nothing wrong. Support [Yea] [Yea]
zho_f39b2f6efe4c4b5ded3bff7bf6ced84d,国外信教的人，不管基督还是耶稣，还不是说一套做一套吗？如，上帝让众人互爱，不还有白人歧视黑人吗？彻底抛弃封建愚昧，还是很好的，讲理就好！,0,1,1,0,0,"Isn't it true that those who believe abroad, whether Christ or Jesus, say one thing or another? For example, God lets people love each other, and no white man discriminates against the blacks? To abandon the feudal foolishness altogether, or to be reasonable."
zho_b7f1f477b6c18dd23aeb6af6a15d48d5,据统计，感动中国奖100%由黄种人获得，可见黄种人在道德上的先天优势。,0,1,0,0,0,"According to statistics, 100 per cent of China ' s prizes were won by yellow people, who were seen to be morally superior."
zho_5af8e96642a04614591b5e815c1b413a,我要是这男的，看见她拍照片就一盆洗脚水泼她脸上了,0,0,0,1,0,"If I were this guy, I'd throw a pot of water on her face if I saw her take a picture."
zho_c32477bc6c055b03ac05efd2726f56b8,想要判断广告有没有性别歧视，最好的办法就是性别互换：把出大力的卖牲口广告换成男劳力你愿意吗？,0,0,0,1,0,The best way to judge whether advertising is sexist is through gender swaps: would you like to replace aggressive animal advertising with male labor?
zho_bf2505f8b1d411dfcb06488ad9a5a30d,其实我作为一个爱幻想的男人就这样猜想过，你的答案证实了我的猜想呵呵，tx恶心,0,0,0,0,1,"I guessed as a fantasy man, and your answer confirmed my guess."
zho_588b5528e4779a5b6a767b2d8c58b417,对的，在city亚裔比白人还多，逼急了开始说中文，基本畅通无阻,0,1,0,0,0,"Yes, there are more Asians in city than white people."
zho_c0d10554276b0b1b57825f4782bd6713,南方所有人都是地域黑？他说黑北方的都是南蛮立马对号入座了？,0,1,0,0,0,Everyone in the South is dark. He says the Black North is in the dark.
zho_7240622ef72248d5236446fcabc0fe1b,不良少女只有写生物题的时候才会用这只钢笔？嘿嘿嘿，我不信,0,0,0,1,0,"This pen is the only thing bad girls use when they write biology? Hey, hey, hey, I don't believe it."
zho_de14759f746cb7f31b64afec46b5c058,这什么逼玩意视频。这段誉，这王语嫣，书里数一数二的帅哥美女，长着逼样？这就是于正版的？,0,0,0,0,1,"What kind of shit video is this? That's a reputation, that's a sign, that's a book, that's a book, that's a good-looking girl. That's the real one?"
zho_c872d288699ea8c81cdd449eca61d5ef,不是所有蒙古人都骑马上学，但是所有天津人都会说相声。,0,1,0,0,0,"Not all Mongolians ride horses to school, but all Tianjins speak in one voice."
zho_91095da081e6dbcf1011b05c5eeb47a6,知乎最瞧不起的是印度，其次香港。b小将们最瞧不起的是台湾。,1,1,0,0,0,"It is India, followed by Hong Kong, that is most displeased with. It is Taiwan that is most despised by the small generals."
zho_551735142d6e78056c476e770125e504,从来不看。美国黑人歧视美国黄种人，和我也没啥关系。有功夫不如关心关心中国女排。,0,1,0,0,0,Never. It doesn't matter to me that black Americans discriminate against yellow Americans. It's better to care about Chinese women than to care about Chinese women.
zho_cbe63f34d1f0fdde0f0872f32820c57c,肌肉男就肌肉男吧还搞成老头子男人不喜欢女人也不喜欢,0,0,0,1,0,A muscle man is a muscle man and an old man doesn't like women.
zho_41581d3874d755e006950483b3040ada,100年以后，所有的中国人来自中原地区（或官话地区）,0,1,0,0,0,"100 years later, all Chinese come from the Chinese (or official speaking) region."
zho_fe5cf048c767eb9407d441e2a82c20e1,果然又他娘的没有我们陇南，，，唯一一个没有甘肃气息的甘肃地方。。,0,0,0,0,1,"And lo! the only place where we are not going to be, is that which we are not going to be."
zho_e53d8f99eb73d046af122eb56bc76a93,可是这不是我讨厌不讨厌的问题了，这个词形容女性有侮辱的意思,0,0,0,1,0,But it's not a question of whether I hate it or not. It's an insult to a woman.
zho_a96b514b4265b2f769e695e112d98073,不喜欢黑人是每个人的自由，每个人都可以选择对黑人的态度，谁也不能强加。,0,1,0,0,0,"It was everyone ' s freedom not to like blacks, and everyone had the choice of an attitude towards blacks, and no one could impose it."
zho_4566a02790fb8065955fe2037fe41cf3,我们中国人又没有这种奴隶主原罪，老是迁就他们干嘛，做好自己就行，别总是附和他们，,1,0,0,0,0,"We Chinese don't have this slave-owner sin. We do what they do, just do what we do. Don't always be attached to them."
zho_95c7a1d4e2a7118f8585308e9dd65456,苏北农村（真正种田的农村），确实还是有重男轻女思想的。,0,0,0,1,0,It is true that there is a preference for boys in the village of North Subei (a rural area where real fields are grown).
zho_6dfaf2f71a2e4570ed69ed4cece2e052,哪里丑了所以说请珍惜现在身边的不起眼的女生说不定哪天她们一化妆吓死你,0,0,0,1,0,"If they're ugly, they'll scare you one day."
zho_0128d1cebf049310eb44f65eb258284f,我想问问你，你觉得谁算“白人”？你们是不是又把拉丁人、俄国人、伊朗人、印度人…都开除白籍了[惊喜][惊喜][惊喜],0,1,0,0,0,"I want to ask you, who do you think is white? Did you fire the Latins, the Russians, the Iranians, the Indians?"
zho_6af9ab43dcbb8454aa2e1a851d689340,可怕，这都能扯出歧视女性？是有多自卑？,0,0,0,1,0,Horrible. How low can it be that it discriminates against women?
zho_e0f842515bd7a01ccb11431035c0087d,河南学校不少，但是跟你们人口比起来，你们上学不觉得费劲么？河南超级能生孩子，导致你们高考分数线超级高,0,1,0,0,0,"Henan's got a lot of schools, but isn't it hard for you to go to school compared to your population? Henan's the one who can have a baby, and he's the one who's got a high score."
zho_3a3dca7a1d98cd4e8c1a938f4c877bb8,你说的不对，女权反而正视男性在男权社会所受的歧视，诸如男人不能表露感情否则是软弱，,0,0,0,1,0,"You're wrong. Instead, women's rights confront discrimination against men in male-dominated societies, such as men who cannot express their feelings or are weak."
zho_89e9a8ded6dac53454e48b1518962fa5,这部剧除了小龙女颜值其它都毁吧，这也叫武侠？？,0,0,0,0,1,"It's a show that's ruined, isn't it?"
zho_f9035f4658c1539b1efbd2c3a11a48db,完美避开。已经卑微到北黑的资格都没有了,0,0,0,0,1,Perfectly avoided. We've lost our qualifications to North Black.
zho_2d74d01aae7eeaf8139ba22a747304b8,就是没办法，现代社会就是欧洲塑造的，什么东亚、黄种人等概念的原始坐标就是欧洲。,0,1,0,0,0,"There is no way that modern societies are shaped by Europe, and the original coordinates of the concepts of East Asia, yellow people, etc. are Europe."
zho_56d7741ef9f136754958318e60be0379,我还觉得黑人都长得一样呢。。。还有帅白人和不帅白人，长得也一样。。。,0,1,0,0,0,"And I think the blacks look the same. And the whites and the whites, they look the same."
zho_b7a7b87b94e8b9323101ccc38f0176d9,下次女拳骂你不尊重女性，你就回她，「该尊重的女性我就会尊重」!!,0,0,0,1,0,"Next time a woman calls you disrespecting a woman, you call her back, ""I respect a woman who deserves respect""!"
zho_de02fb2820b46a3165a3010b498f2772,哈哈哈那个新闻真的只是涉事的hr个人讨厌北京人，虽然我也不怎么喜欢盒马，但是这个歧视北京人的问题确实是不存在的。,0,1,0,0,0,"The news in Hahaha is really just about the hr individuals who hate Beijingers, and although I don't like box horses much, this problem of discrimination against Beijingers does not exist."
zho_ab6b812b75cdeb9ad44e0af76022c695,印度人是不是都有性瘾啊，印度教本身也比较淫荡。,0,1,1,0,0,"Is it true that Indians are addicted to sex, and Hinduism itself is more slutty?"
zho_19352911c269ad0f9e31f65e7218de48,搞得中国人没有似的，说不喜欢黑人啥的都理解，你说这话你觉得你好意思吗？中国有多少啊！,0,1,0,0,0,"If you don't like black people, do you think that's a good idea? How much is there in China?"
zho_641e1ac0f90acbf0a7ed053528831065,人各有所好 破产姐妹黑亚裔真的恶心我 爱情公寓抄袭也很恶心就是了,0,1,0,0,0,"Everyone's good, the bankrupt sister Black Asian really disgusts me, and the copying of a love apartment is disgusting."
zho_63def3f45cdb3aa40985d0beada8c5e9,赤色利维坦坏事做尽孔孟之道、宋明理学是正信的古代社会何曾见过这样的状况真是令先王垂泪、众圣蒙羞,1,0,1,0,0,How could an ancient society in which Chesavitan's evil deeds were true?
zho_f649bbe3c3939bfbaca4207071961143,当然，当然，辽宁也是经营多年。只不过相较于台湾岛，辽宁稍晚一些加入日本的统治范围。,1,0,0,0,0,"Of course, Liaoning has been in business for many years. It is just that Liaoning joined Japan later than Taiwan."
zho_2168847b02ab092162d4b1e4aa972b33,二卷这么恐怖的吗(ŐдŐ๑)？浙江人表示630只能上北农。。。看来这几年浙江卷水了不少啊,0,0,0,0,1,Two volumes so scary? Zhejiang people say 630 can only go to the North. It looks like the Zhejiang has had a lot of water in the last few years.
zho_9cf32725e41fa94fd6888af6603ff8bb,黑人很少有美女吧，好看的基本都是混血。[捂脸] 而且小美人鱼本来就应该是金发碧眼的白人啊。,0,1,0,0,0,"Blacks don't have many beautiful women, they're usually half-blooded, and little mermaids are supposed to be blonde whites."
zho_0305eff2214d4620720f516fa8aec292,中国是五十六个民族的中国，绝对不接受其他种族的入侵！,0,1,0,0,0,China is a China of fifty-six ethnic groups and will not accept any invasion by any other race!
zho_2d1c4430a3804d259ab82f9d132b168a,不知道呢。 但是我也想知道，明明男人连孩子都不用生，但是为什么还这么多男人事业不行？,0,0,0,1,0,"I don't know, but I'd like to know why there are so many men who don't even have kids."
zho_c6085ffd338d81d0747c4a35dacf7d44,y基因没了，女的x基因可还留下了，说不定因为默默特别喜欢生娃跑路，反而壮大了好几倍呢�,0,0,0,1,0,"Y genes are gone, women's x genes are left behind. Maybe they've grown several times because they're very fond of having a baby."
zho_73f76d0dd8fefde639ddc8ee1b9b7c49,上海的贵族是个什么族？建国后有你说的这种富裕的贵族吗？,0,0,0,0,1,What is Shanghai's aristocrat? Is there such a rich aristocrat as you said when you were founded?
zho_8cb53a354f76ff3fd89b1401e7874e68,不和最差的比难道还和最好的比吗？你到底脑子里在想什么，你屁股坐哪边的？,1,0,0,0,0,Isn't it better than the worst? What the hell are you thinking? Whose ass are you sitting on?
zho_bc22dd6a728696bd48188d794fd17366,身为男性，却力争女性没有被歧视压迫，否定性别歧视的存在，,0,0,0,1,0,"As men, they struggle to ensure that women are not oppressed by discrimination and deny the existence of gender-based discrimination."
zho_29d0b9451e9f702494849a8667716909,大多数情况下性取向是先天的吧，基因里关于繁殖的部分早就确定好了,0,0,0,1,0,"Most of the time, sexual orientation is natural. The genetic component of reproduction is well established."
zho_d876960165acd2ba83d90e31b6aa8b95,没有听就可以黑，你这个坏女人，不是什么好东西。,0,0,0,1,0,"If you don't listen to me, you're a bad woman. It's not a good thing."
zho_b95a3b08dc75e9e0daf26d25646163a7,山东这些年确实落后了，高铁建设没跟上趟，越来越因循守旧，政府职能僵化。再不奋起直追就真完了,0,0,0,0,1,"Shandong has fallen behind all these years, has not kept pace with the construction of the high iron, has become more and more inflexible with government functions. It's over if we don't get up and run."
zho_7f1050a8a5dfb4218da99e1b577d456f,新疆的汉人民族主义最强，黄种人堆里的白种人有这种看起来跟神经病一样的政治很正常,1,1,0,0,0,The Han people of Xinjiang are the strongest in nationalism.
zho_5d1ac58e7886430d9d1f96f20b41d345,看到这么多同胞关心美国华人被歧视问题，为啥不多关注点身边其实问题？美国华人华裔才几百万人，自己身后十几亿人，,0,1,0,0,0,"Seeing so many compatriots concerned about discrimination against Chinese in the United States, why don't you focus on the real problem? The Chinese Chinese in the United States are millions of people, and there are billions behind them."
zho_c389219e73e0097e93cc13944975d938,凡是这种黑的地狱黑，通通都是想分裂祖国的，而且是领美金的,1,0,0,0,0,"All this dark hell, it's all about breaking up the country, and it's a dollar."
zho_f8096d3ad5cd08493078db7ce282eae8,猥亵受害者涵盖男性还是近几年的事呢 怎么不说说男性被女性性侵呢？,0,0,0,1,0,Does the victim of indecent assault cover men or has it happened in recent years? Why don't you say that men are sexually abused by women?
zho_dc865b4f9291a4e164ae8d2ddd2a7daa,还有就是你个荷南人，到处黑东北。真是讽刺，怪不得lv SUN,0,1,0,0,0,"And you're a Dutchman, all over the Northeast. That's ironic. That's why you're here."
zho_72ef502395c1d2b3d0c4bf8f2a57dd46,嗯是的主要还是嫌这种女的脏，不会这种女的是你吧,0,0,0,1,0,"Well, it's you who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one who's the one."
zho_3d2cb730928437e38ebf5ee0792da4d1,我新疆的回族也算被黑惨了，虽然一部分确实有错但是不至于上升整个地域,0,1,0,0,0,"My Xinjiang family is also blacked out. Some of them are wrong, but they don't go up the entire territory."
zho_8fe513ffe48b4f5d515face8f3f16951,在白人社会里，除了白人，任何人都被歧视，区别只是被歧视的方面不同。,0,1,0,0,0,"In a white society, all but white people are discriminated against, and the distinction is only different in respect of discrimination."
zho_550d2f89a3303c52001d11a9ad0d82c4,广西独立………我觉得他们能知道广西这个地方都算好的了,1,0,0,0,0,Guangxi is independent and I think they know that Guangxi is a good place.
zho_f77d3e7c2e20e31b115f54b1c4a31742,反正有了“臭脚老太太”之名，管他道歉不道歉的。。。,0,0,0,0,1,"Anyway, in the name of an old stenchy lady, he apologizes and doesn't apologize."
zho_8ea47cc1041f9c5f9199a6789f885672,权力支柱三要素：钱袋子，笔杆子，枪把子；枪杆子在我党，女权嚣张之由，在于钱袋子和笔杆子。,1,0,0,1,0,"Three elements of the pillar of power: a bag of money, a pen, a gun; and a gun in my party, the reason for the femininity lies in a bag of money and a pen."
zho_b35e9af86bae57f501ca3a733f7be928,哎，哪怕中午分手，晚上再找人睡啊。男的再垃圾也是男友啊。,0,0,0,1,0,"Hey, even when you break up at noon, you can sleep at night. Men are boyfriends."
zho_e3e85b52ab72de25edc3b5bc38a2efdf,不接收就对了。ZG不接受阿难民是正确选择，一帮神棍,0,1,1,0,0,Just don't take it. ZG doesn't accept refugees as the right choice. A bunch of truncheons.
zho_8675f9d2b1ca181666ddc98f0fae2385,你错了 上海人和苏南地区普遍都有看不起外地人的现象 是所有外地人 不仅仅安徽,0,1,0,0,0,"You're wrong, there's a common understatement of foreigners in Shanghai and South Sudan."
zho_4048e40c849b2d544581228831cb1414,那个男的是不是人体密度太低了？怎么感觉没什么受力支撑的样子？,0,0,0,1,0,Isn't that man too low human density? How can it feel like he doesn't have any strength?
zho_35be9a0b2a53147161ad176606abcb75,女生打人的时候，男生不能还手，体育考试要求还比男生少一半,0,0,0,1,0,"When girls hit people, boys can't fight back, and sports exams are half less than boys."
zho_2884d3190d2fb3371ce7aec4e23bc443,有父母说自己女儿勾引男人，让她喝农药自杀，被他爷爷打一顿才收敛点的。,0,0,0,1,0,A parent said that her daughter had seduced a man to commit suicide by drinking pesticides and that her grandfather had beaten her to a minimum.
zho_268e83a3f1cd4d43a685faab4ba1cba9,落后地区就事这样，怎么和我大浙江相比呢！两者不在一个等级，自然没有可比性。,0,0,0,0,1,"That's the case in the backward regions. How can you compare them with my great Zhejiang? They're not in a class, they're not comparable."
zho_53d4e3727395930c332a7fa00e33d1a6,最后一句话，所说明男人没有想象中介意女朋友整容？还是说玩玩罢了不在乎整没整容反正不结婚？,0,0,0,1,0,"In the last sentence, does it mean that a man doesn't mind his girlfriend's plastic surgery? Or does he just say he doesn't care if he's plastic or if he's not married?"
zho_ef40e93c6c0b12419c4d83c7a8ba69e7,我还是不接受政治正确那一套，假如确实有数据说明黑人聚居区犯罪率高，我认为说出真相不是歧视,1,1,0,0,0,"I still don't accept the political correctness. If there's any data on the high crime rate in the ghetto, I don't think it's discriminatory to tell the truth."
zho_725dcf6ab9e95d756dfeb2ce7df9fb8e,如果真的引进大猩猩，到时候你可以看到大猩猩比黑人还要受国女宠爱,0,1,0,0,0,"If you actually bring in gorillas, then you can see that gorillas are more beloved than black women."
zho_48984fe740adc7995a61fc8f79422927,哪里看出人家把女性当生育机器了。你就想美国的黑人，总觉的别人歧视黑人，说到底自己心里有问题。,0,1,0,1,0,"You don't see a woman as a fertility machine. You think of the black people in the United States, who always discriminate against the black people, and you think you have a problem with it."
zho_85d2123ec43543d98b88af32aef2d041,文章里已经分析的很清楚了，如果新疆不要，那就是多米诺骨牌效应，然后西藏，接下来蒙古，直接威胁到中原,1,1,0,0,0,"It's clear in the article that if Xinjiang doesn't want it, it's the domino effect, then Tibet, then Mongolia, directly threatens Nakahara."
zho_257ac2cd805c74907d3e96845fefb48d,在姬圈有个别人还觉得“和男的睡过的女的都很脏”也挺无语的,0,0,0,1,0,"There's someone else in the circle who thinks that ""the women who slept with the men are dirty"" doesn't make any sense."
zho_65525c7891046ef321f064fae92c82f5,泄洪区的安徽人民，有苦难言，总是因为个别人，而受到整体上的歧视！！,0,1,0,0,0,"The people of Ensign in the flood zone, with their words of pain, are always discriminated against as a whole because of the individual!"
zho_735c8780ad60850766e2def58ed5a970,神经病，连谁删你都不知的质杖还来装，笔,0,0,0,0,1,You're crazy. You can't even delete a scepter you don't know about. Pen.
zho_d262868f019374e30fdcf16b75b336a8,不是我们不够强，是他们太可怜。现在就靠贬低中国来维持脆弱的自尊，,1,0,0,0,0,"It's not that we're not strong enough, it's that they're pathetic. It's time to lower China to maintain vulnerable self-esteem."
zho_4b91699fbddf15eda238b9b4ea890ec9,你是男的，老子是女的，老子还可以告你可能要强奸老子呢,0,0,0,1,0,"You're a man, I'm a woman, and I can sue you for possible rape."
zho_e141ac96896b7f116b9a844444bd6bd4,就是内里是白人西方文化，长的是东方黄种人的脸，是不是很像香蕉，俗称banana,0,1,0,0,0,It's a white Western culture inside. It's a yellow face in the East. It's like a banana. It's commonly called a banana.
zho_c6ae986fa19c8f0140f0ec8111edf965,上海地铁站骗子是真的多。。各种借钱，换零钱的，都不能信,0,0,0,0,1,It's true that there's a lot of frauds going to the Haitian railway station. You can't trust all kinds of money for change.
zho_504dc0adb475cee19251991e0f6128b5,不对 都故国了外国人就别来趟浑水了��� 去搂好你的黑北鼻别来国内打拳�,1,1,0,0,0,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no."
zho_813d0b8759896d9540d275a52528614c,已经的北京人和即将获得北京户籍的人，都在为孩子的利益为一个恶心的政策摇旗呐喊。,1,0,0,0,0,Both the already Beijingians and those who are about to acquire their Beijing domiciles are calling out for a disgusting policy for the benefit of their children.
zho_ba3cf61de6c9b70b00ec97c107ffbc16,有几个长辈是这类型的男人有的还没出轨或者没被发现有点钱但是让人看不起,0,0,0,1,0,"There's a few older men in this category who haven't cheated or been found with a little money, but they don't look good."
zho_4e24b8bde909ee80db0a27af3e1101c6,为什么这么辣鸡的骗子还能逍遥法外这么多年，怎么还没死呢？一想就气炸，mmp上海的骗子一条龙,0,0,0,0,1,Why hasn't he been alive for so many years?
zho_63225ccca88412b0c781620abb061de9,回非洲去吧。你自己说你是中国人，但是中国人不会认同你是同胞的。你只会在中国社会的排挤之中成长,0,1,0,0,0,"Go back to Africa. Say yourself you're Chinese, but the Chinese will not accept you as a compatriot. You will only grow up in the exclusion of Chinese society."
zho_b4a7cddc695a50381b5e7fd7073ee797,关于女性化妆为什么不利于平等这种问题，跟有些人永远都说不清楚。,0,0,0,1,0,The question of why female makeup was not conducive to equality was never clear to some.
zho_9e6a0813686f2247098bc9aef58c291c,那个的读音像nigger 美国禁奴之前对黑人奴隶的叫法 带有严重的种族歧视,0,1,0,0,0,That reading nigger called black slaves before American slavery with serious racial discrimination.
zho_566a920137ffee9fe843aa1bc8c39693,用嘴努力吗？浙大在浙江干的事，比清北在北京干的事恶心多了。浙大和野鸡大差五分，我会告诉你？,0,0,0,0,1,Do you work hard with your mouth? What you do in Zhejiang is more disgusting than what Kibei does in Beijing. What I'll tell you is the difference between Zhejiang and the pheasant?
zho_9bdbb9abbd5de6d68628d633a028c49c,难道就因为您听不懂粤语，我们还要撤退几百米来讲话？是不是您来广东要方圆五十米没有广东人才满意？,0,1,0,0,0,Are we going to retreat for hundreds of metres because you don't understand Cantonese? Are you going to visit Guangdong for 50 metres without the people of Guangdong?
zho_e1e69029b5efc4b384d4324f9e5d4bd9,对非正常的女性毫不同情，毫不留情，毫不共情，从日常做起。,0,0,0,1,0,"There is no sympathy for women in an irregular situation, no mercy, no sympathy and no sympathy, starting from day to day."
zho_163b5d9880de083d7003603ef71ae452,朝鲜 台湾 东北 统称二鬼子 南京也有二鬼子更坏的说法,1,1,0,0,0,"North Korea, Taiwan, Northeast, and Nanjing, they say they're worse."
zho_3b83d96c22aee51920fa044e4b4a333b,就歧视怎么了？两个男人互相干屁股，你难道让我崇拜你们？,0,0,0,1,0,What's wrong with discrimination? Two men fuck each other's ass. Do you want me to worship you?
zho_b8038534fbd69e391213f76fc911e185,如果各位不想被地域黑，同样地，对别的地区也不要地域黑,0,1,0,0,0,"If you don't want to be black, you don't want to be black in any other area."
zho_8d335c5298d38446646a984b1feed494,要换男的，下面就不会这么祥和了，得被骂得满脸血,0,0,0,1,0,"If you're going to change a man, it won't be so peaceful down there. You'll have to be scolded with blood."
zho_a8896fa97348ac4c80b31916e4d71dea,江苏。。。不知道耶，用全国卷肯定秒杀我们沿海的考生了,0,0,0,0,1,Jiangsu. I don't know. I'm sure the national roll will kill our coastal examiner.
zho_c250d856e3af3dea45e25b88e675a6b8,公开数字大概20%以上，不过看最近非洲新冠检测情况，我已经不相信非洲的任何统计数字。,0,1,0,0,0,"The public figures are about 20 per cent or more, but I do not believe any of the statistics in Africa, given the recent testing of Africa ' s new crowns."
zho_277c4da11ce09f582719d600e8326abe,女孩被你们骂哭了恩就这样具体我也没有针对你，对号入座吧，你不是就好,0,0,0,1,0,I didn't do anything to you about a girl who was crying because of you.
zho_91475d1aec8db2a03811d625129af5a2,啥b这么值钱，只要是女人就有这玩意，男人几个是暴强？,0,0,0,1,0,What's so valuable? That's what a woman has. How many men are violent?
zho_54b12e74e0996f4d32c35e0cc9bf1c3c,台湾人现在都记着老蒋的白色恐怖呢，如果国民党赢了呢,1,0,0,0,0,The Taiwanese now remember the white horror of Chiang. What if the National Party wins?
zho_9130fe29dfa58fb8ce8b8f4d3bb66458,说句难听的，啦啦啦德玛西亚是当了婊子还要立牌坊！（没有侮辱女性的意思，只是一句骂人的话）,0,0,0,0,1,"It's hard to say, La la de la Marcia is a whore and has to set up a card shop!"
zho_1d4bdcadad0eb9ae7ab24acd9a36079e,我没去过新疆，我的人生很完整,0,1,0,0,0,I've never been to Xinjiang. My life is complete.
zho_3f429df2a9fdf47252b7ebe2a59e5ca0,我家安徽农村的，养猪确实污染水，污染空气，离养猪场几百米就能闻到味道，真的臭,0,0,0,0,1,"We're from the village of Anhui. Pigs pollute the water, they pollute the air, they smell hundreds of metres from the pig farm. They really stink."
zho_db266c0352afc843c7d9b29394205bb9,那男士得多憋屈想想就恶心吃到虫子，反被别人误以为找茬,0,0,0,1,0,The man is sick of eating bugs when he thinks he's holding back.
zho_c9c5471469ccd4f8d307b06b31d8ff94,那么小号来来好好过来看你们国际鬼子虫类及其它们后代虫混的翻身做所谓人类又是怎样面貌,0,1,0,0,0,So the trumpets come here to see what it looks like to be a human being with your international bugs and their progeny.
zho_fa5001e1f7eceefc0db843544dafb5e2,楼主你知道你挂这个人他的真实身份就是曾经被虫类爆过菊花有着一段和虫类及其它们后代不得不谈基情故事,0,0,0,1,0,"The owner of the building, you know that you hang this man, and he's the real identity of a man who's been blown up by worms with a piece of bugs and their offspring, and he's had to talk about the underlying story."
zho_90dce9c7c84c198d3a4ce694950afb3f,"不是吗,[蹲]反正我不喜欢黑人,但排除三观正的黑人",0,1,0,0,0,"No, I don't like black people, but I don't like blacks."
zho_528deb3b8638665dea39ba27ee910fa5,是的，我被浙江生恶心到了。还说什么6000万不算什么！！！！,0,1,0,0,0,"Yes, I'm sick of Zhejiang. It's nothing to say 60 million!"
zho_d51769844b2f306273099532539f21b8,ym怎么可以做到这么....出轨也是自己出的，往男方身上疯狂泼脏水，卖惨，比zs有过之而无不及,0,0,0,0,1,How can ym do this... cheating is self-made.
zho_8e046b6f611bb8050cf250f38aaac3b9,"男性,就不累,既然说男女平等,那就该一视同仁,要不然就是放屁",0,0,0,1,0,"Men, they're not tired. If they say they're equal, they should be treated equally, or they're farts."
zho_f6c0fffdfeb97249317759f022a877ee,直接问他：你妈和你吃过饭吗？你妈冲你笑过吗？这样的国度就不配存在女性！直接自行灭亡了得了！,0,0,0,1,0,"Ask him directly: ""Did your mother eat with you? Did your mother laugh at you? Such a country is not worthy of a woman! It will destroy itself!"""
zho_315d31f2510af494d4e4c483f1df3438,因为很难取别的证明。这种事女的是很容易告男的强奸。,0,0,0,1,0,Because it's hard to prove anything else. Women are easy to sue for rape.
zho_b469d1416fa466166bb6cf9ce0d4eee5,关键是强奸罪只保护女性男的被强奸了不算强奸罪,0,0,0,1,0,The point is that rape only protects female males from rape. It's not rape.
zho_9f3b00b94cf81d311c718ef858537512,那你和上面的那个一起联名让合肥独立啊，你以为皖北想在安徽？让你们这些土著想屁吃,1,0,0,0,0,"So, you and the guy up there are going to make Fatty independent, and you think he wants to be at Ann's?"
zho_be1e0c76d977a9010c40ed317b927038,再说了，神学学位算个鸟，迷信和宗教在中国人看来就是个屁。你让马丁路德金去考一考数学试试,0,0,1,0,0,"Besides, theological degree is a bird, superstition and religion are Chinese shit. You let Martin Luther King take the math test."
zho_d93245636ed016dac260fcf8d7afd1a3,矿大吃里扒外实锤了，怪不得江苏的录取率那么低，人家苏大在江苏一年收2900,0,0,0,0,1,"It's no wonder Jiangsu's admission rate is so low, he collects 2900 a year in Jiangsu."
zho_d07f4ead772fa52bd84270f9d2f8e4f8,买房了吗？没买房好意思说自己是深圳人。[捂嘴]（一个深圳本地女孩跟我说的）,0,0,0,0,1,Did you buy a house? You didn't buy a house to say you're from Shenzhen.
zho_404be525a1664da398ffce14f0014adb,黑龙江人天天东北东北，都忘了自己叫黑龙江了吧。拉着辽吉和你一起背锅？,0,1,0,0,0,You forget your name is Heilongji. You're taking care of Liaoji with you?
zho_328cc8948eece9dd2ac4d679132ca4b1,南京教师工资不止这些吧？在 落后的江西，工资都有3000多。,0,0,0,0,1,"That's more than Nanjing's teacher's salary? In the backward Jiangxi, it's more than 3,000."
zho_b59f8ca888aa525480a89a9344f6e027,在我们这个年代，南方比北方发达，你们北方人均GDP低，拿的出手的省不多，别被你家老人给骗了,0,1,0,0,0,"In our times, the South is more developed than the North, your per capita GDP in the North is lower, and there are not many ways to get it, so don't let your old man fool you."
