id,text,polarization,text_en
arb_633098d91f926f67234cd866b62ea506,دبي تخطط لفرص جديدة في المشهد السينمائي العالمي,0,Dubai is planning new opportunities at the world movie scene.
arb_b8b45cc7f0aaf993cb7df5605d5bce56,وكالة شؤون الأفواج الأمنية تحتفي بيوم التأسيس,0,The Security Regiments Agency celebrates Foundation Day.
arb_096c55c073fe5907665990c4320bd8db,مؤشرات الأسهم الأمريكية تغلق على تباين,0,U.S. stock indices are closing in.
arb_092c12c4f3110714de499312d3e3933f,شروط ومميزات المنحة الأميرية بجامعة قطر,0,Conditions and characteristics of the Emirate Grant at the University of Qatar
arb_5a51b26eac00f2b877e37c0648d0c657,قوارب تركية متطورة لخفر السواحل القطرية العام القادم,0,Advanced Turkish boats for the Qatar Coast Guard next year.
arb_80686a7850eebb392e2956c83d348803,اتفاق الدوحة للسلام وفّر أرضية طيبة لانطلاق الحوار الوطني,0,The Doha Peace Agreement provided a good platform for the launching of the national dialogue
arb_fe53dda9dd547d33eb372e9f7b6dd09d,خادم الحرمين الشريفين يبحث تعزيز العلاقات مع موريتانيا,0,The Custodian of the Two Holy Mosques is looking to strengthen relations with Mauritania.
arb_93346d9ee4b5ebd506a854d53628b832,السفير العيفان: قطر والسعودية يربطهما مصير واحد,0,Ambassador Al-Evan: Qatar and Saudi Arabia are bound by one fate.
arb_ca4984a01c5cc2f6f34cde0b61c6d532,وزير الخارجية: مشروع «مسام» ساهم في تخفيف معاناة اليمنيين,0,The Minister for Foreign Affairs: Project M &apos; Samsam contributed to alleviating the suffering of Yemenis
arb_8701ce81f7c2a8c758da93c83c596c52,7 قصص مثيرة تتعلق بالحدود بين دول أفريقيا,0,7 interesting stories concerning borders between African States
arb_b23e628b91b9069bb76832405c69bfa0,"القصة الكاملة لظهور ""ائتلاف كينيا"" في انتخابات ألمانيا",0,The whole story of the emergence of Kenya's coalition in Germany's election.
arb_5245cb3b22d33c9004d41535dd27f547,قائمة بأبرز مكاسب باماكو في صراعها مع الشركات الغربية,0,List of Bamako &apos; s most notable gains in its struggle with Western companies
arb_e4138366c54f9d057320765f2b538b94,"لماذا دفعت السفارات الغربية في الكونغو الديمقراطية ثمن ""سقوط غوما""؟",0,"Why did the Western embassies in the Democratic Republic of the Congo pay for ""the fall of Goma""?"
arb_67e5131e828a4a0a46fcf12928389ba6,قرار صادم.. كيف ستتأثر أفريقيا بوقف ترامب للدعم الأميركي؟,0,Shocking decision... how will Africa be affected by Trump's cessation of American support?
arb_0adab75e6131b84ca0e1aaf444148208,رئيس هيئة حقوق الإنسان: السعودية حريصة على نصرة القضايا العادلة,0,Chair of the Human Rights Commission: Saudi Arabia is keen to champion just causes
arb_ceef093292d30d2a8dc73ea8ac08c190,الجلاجل يبحث في إندونيسيا التعاون في السياحة العلاجية وتعزيز خدمات الحجاج,0,Legends in Indonesia are researching cooperation in therapeutic tourism and the promotion of pilgrims &apos; services
arb_dd9ff10dc34dc81baea6852077a31f59,لجنة فلسطين في البرلمان العربي: إعمار غزة واجب ..  وتهجير أهلها جريمة,0,The Palestine Committee in the Arab Parliament: reconstruction of Gaza is a duty and the abandonment of its people is a crime.
arb_11a8f67d065a2248b81e0207b7f5bede,وزير الدفاع يصل العاصمة الأمريكية واشنطن في زيارةٍ رسمية,0,"Secretary of Defense is arriving in Washington, D.C., on official visit."
arb_3ee89bd5b3bcca1ad8c6a4e64cb00eee,الإبراهيم يجتمع مع عضو المجلس الاتحادي ورئيس دائرة الشؤون الاقتصادية السويسرية,0,Ibrahim is meeting with a member of the Federal Council and head of the Swiss Economic Affairs Department.
arb_415f7e76e6d9d3e5fc9997c5eb59c132,النفط يرتفع من أدنى مستوى في أسابيع,0,Oil rises from the lowest level in weeks.
arb_0a7ddb776a1947713361dcc1b712032f,أمريكا تفرض عقوبات على أكثر من 30 شخصا وسفينة مرتبطة بإيران,0,America imposes sanctions on more than 30 individuals and ships linked to Iran.
arb_dc80c8f3bc84a901ac263c7124aa7c74,"ترامب: الحرب في أوكرانيا قد تنتهي ""خلال أسابيع""",0,"The war in Ukraine could end ""in weeks."""
arb_a2a644b87f0a1465aa3a10eb1337b117,الفتح يحقق فوزًا مهمًا على الأخدود,0,Opening wins a big win over the groove.
arb_662ce0e42948ae7787f5267e5f46b491,انتهاء مدة تسجيل العقارات لـ 158 حياً بـ 3 مناطق.. الخميس,0,Expiration of the registration period for 158 neighborhoods in 3 districts... Thursday
arb_97c0fd204a31f38660f0d9bc7d9d3f81,بوتين: موسكو لا تعارض مشاركة أوروبا في محادثات السلام الروسية - الأمريكية,0,Putin: Moscow does not oppose Europe &apos; s participation in the Russian-American peace talks
arb_3ac1c205e607d718db61ad7193bcf88f,«الإحصاء»: ارتفاع الصادرات «غير البترولية» 18.1%,0,Statistics: Increase in non-oil exports 18.1%
arb_1354c94a485af2b212237b437fca0eab,تعاون بين السعودية وهونغ كونغ لمكافحة جرائم الفساد العابرة للحدود,0,Cooperation between Saudi Arabia and Hong Kong to combat cross-border corruption crimes
arb_85be6e57ee3867251451c6bc3fc3334a,«الحج» تحدد آلية خصم مبالغ الحجوزات الملغاة,0,Arguments specify the mechanism for deducting cancelled bookings
arb_7f3a2494474aef390ef1f9a5eb443aa6,الاتحاد السعودي للسهام يتوّج الفائزين في منافسات «السهم الأسود»,0,The Saudi Arrows' Federation crowns winners in the competitions of the Black Arrow.
arb_5c0bbeb8203df0f38e08a2f3a2034dc3,موعد مباريات اليوم الثلاثاء 25 فبراير 2025 والقنوات الناقلة,0,"Today's game date is Tuesday, February 25, 2025, and the transmission channels."
arb_433e1fdb8cc7f46239b8b95d318f1ee3,شباب الأهلي يبتعد بصدارة الدوري برقم قياسي,0,Community guys get off top of the league with a record.
arb_60657c3f1289e2a358a8d4fe89cccacd,امرأة تطالب طليقها بـ 36 ألف درهم بقية مهر وذهب,0,"A woman demanding her ex-husband 36,000 dirhams, the rest of the pony and gold."
arb_0c90baf3584c966285952827424f0d90,شرطة أبوظبي تُطلق مسابقة «الابتكار الشرطي»,0,The Abu Dhabi police are launching an innovation contest.
arb_f0dff05a9338a1fef6651cf671b26bb3,شرطة الشارقة تطلق مبادرة «تمهل» لحماية كبار السن خلال التنقل,0,The Sharjah police are launching an initiative to slow down the protection of older persons during mobility.
arb_cb02b5c128035b1d0a73b339deb7ed06,امرأة تدمر سيارة مُستأجَرة وترتكب مخالفات بـ 12 ألف درهم,0,"A woman who destroys a rental car and commits offences with 12,000 dirham."
arb_82cf9690ec8439fcd604802594443609,إلزام شركة بدفع 56.4 ألف درهم مكافأة نهاية خدمة لموظف,0,Requirement of a company to pay an employee an end-of-service bonus of Dh 56.4 thousand
arb_65fc96818378ed463ceca4cd0519fe50,رفض دعوى تعويض موظفة أنهيت خدماتها بعد 3 أشهر من التعيين,0,Rejection of a staff member &apos; s claim for compensation terminated after 3 months of appointment
arb_8b2c09cd5acb41c90467412ead840cc8,اليمين الحاسمة تثبت تهرّب امرأة من سداد 150 ألف درهم أقساط «جمعية»,0,"The critical right proves that a woman has evaded payment of 150,000 dinars in instalments."
arb_bd6b2bf17094c26a99ff202d5f1ef5e9,رئيسة المكسيك تأمل باتفاق قريب لتجنب الرسوم الجمركية الأمريكية,0,The President of Mexico hopes for a close agreement to avoid American customs duties.
arb_ccc17c20e2c69794eca1be638979c5fd,كندا تدرس سحب جنسيتها من إيلون ماسك,0,Canada is studying the withdrawal of its nationality from Elon Mask.
arb_742f8e991ea72112760f0763734b3c4e,أوروبا ترفع القيود عن قطاعات في سوريا,0,Europe Lifts from Sectors in Syria
arb_ab5028618aa93721a3b07d8c16e5bee2,بغداد تستعيد 600 عراقي من «الهول» وتؤكد أن الحدود مؤمنة,0,Baghdad recovers 600 Iraqis from the Hollows and confirms that the border is secure.
arb_727c57665139de54bb81cb5e1ea685aa,الحكومة اللبنانية تؤكد العمل على استكمال انسحاب إسرائيل من الجنوب,0,The Lebanese Government affirms that the withdrawal of Israel from the south will be completed.
arb_f4ecf1cc05f97ab2247c12f7b7f8c142,زعماء أوروبا في كييف لـ «التضامن» وسط غياب أمريكي,0,Europe's leaders in Kiev for solidarity in America's absence
arb_8e7aaeae0009a855f20e42611f41caee,إسرائيل ترفض المرحلة الثانية.. وتضع شروط إنهاء الحرب,0,Israel rejects the second phase and lays down the conditions for ending the war.
arb_46b06ecf1078a9569a09c3fa75a6ed8c,إسرائيل توسع حرب التدمير وتكثف حملات الاعتقال في الضفة,0,Israel is expanding the war of destruction and intensifying its arrest campaigns in the West Bank.
arb_1f7adea717258484ab8c4ebf5b2ddeff,مباحثات أوروبية إسرائيلية حول مستقبل غزة وقضايا الشرق الأوسط,0,European-Israeli talks on the future of Gaza and Middle East issues
arb_5393551e617e99551cbac6f60bb1fb36,اليمين المتممة تثبت مديونية رجل بـ 364 ألف درهم لصديقه,0,"The perfect right proves a man's debt of 364,000 to his friend."
arb_c53dd945a3e5f7f3071acb69ba5d7f7c,إلزام صاحب مزرعة بسداد 209.7 آلاف درهم لورثة تاجر أعلاف,0,Requiring a farm owner to pay 209.7 thousand dinars to the heirs of a feed dealer.
arb_982caba20bc3cc366106a1579ff06bcd,«التغير المناخي والبيئة»: «كوكاكولا الإمارات» خالية من «الكلورات»,0,:: Climate change and the environment: the Emirates has no chlorate
arb_12ff7bc9515e4fe37192bf1155e4cf1b,حادث ووفاة ووثيقتا تأمين وتقرير خبرة غير ملزم .. نزاع معقد حسمته محاكم دبي,0,"An accident, a death, two insurance documents, and a non-binding expert report... a complicated dispute resolved by the Dubai courts."
arb_fc5a3610b583da1ebdce128b5cf08ad3,سمح لصديقه باستخدام هاتفه.. فانتهى مصيره إلى السجن,0,"He let his friend use his phone, and he ended up in jail."
arb_b4c770d0e1370eaa3abeaed2988219d5,إغلاق 29 منشأة غذائية في الفجيرة خلال 2024,0,Closure of 29 food installations in Fujairah during 2024
arb_a6fe7e07e2d9d6f12850f19f4ef47580,«المعاشات»: 60 شراكة تحدث نقلة نوعية في خدماتنا الحكومية,0,Pensions: 60 partnerships are making a qualitative shift in our government services
arb_da34054be63642dfdd1626310e55e425,67 مخالفة بحق وسائل بحرية ومطاعم عائمة حررتها شرطة دبي في ديسمبر 2024,0,67 violations of maritime means and floating restaurants freed by the Dubai police in December 2024
arb_6bb15b878e1365113d180e30557c7551,محتالون يدبرون هجمات تصيّد للمتسوقين خلال مناسبات الشراء,0,Tricksters plan hunting attacks on shoppers during procurement events.
arb_53bc21a40287e81c3cdafaca3b535092,الإسعاف الجوي ينقذ آسيوي تعرض لحادث تصادم مركبتين بالشارقة,0,Air ambulance is rescuing an Asian. He was hit by a two-wheeler crash in Sharjah.
arb_6f5713910532c871e571346561ce1a50,إلزام رجل بردّ 115 ألف درهم إلى طليقته,0,"Requiring a man to return 115,000 dirhams to his ex-wife."
arb_4ffb7e94d8453870221a49f2dea191a1,أكثر من 100 فريق دولي ومحلي في منافسات «تحدي الإمارات للفرق التكتيكية»,0,More than 100 international and local teams in competitions have challenged the Emirates for tactical teams.
arb_daf7c87773493428c295ad6aa9b183db,الذكاء الاصطناعي يوثق 135 نوعاً من أصداف الفجيرة البحرية,0,Artificial intelligence documents 135 species of marine fuse shells.
arb_ff2ea5421c6188aba01031316dc906fc,القيادة العامة لشرطة أبوظبي تنظم استخدام الكاميرات في  مهام منتسبيها وتحدد الضوابط والاشتراطات,0,The General Command of the Abu Dhabi Police regulates the use of cameras for the functions of their associates and sets out controls and requirements
arb_10fd2405f1a152538862b952afb76f27,أمريكا تدعو أوكرانيا وروسيا لدعم خطتها لإنهاء الحرب,0,America calls on Ukraine and Russia to support its plan to end the war.
arb_308751504b8d9b5357b9b6a23a67f830,مجلس الأمن يدعو لاستئناف مفاوضات سد النهضة ومصر ترحب,0,The Security Council calls for the resumption of negotiations on the dam of the renaissance and Egypt welcomes
arb_da9c4827715ea2d2c5df1bc881d155c2,قائد شرطة أبوظبي يطلع على المبادرات بمركز الإمارات للأدلة الإلكترونية,0,The police chief of Abu Dhabi is briefed on initiatives at the Emirates Electronic Evidence Centre
arb_ab15f06fbd084621429485b442c60dbe,«فلاي دبي» تحلّق بأرباح 2.2 مليار درهم.. و15.4 مليون مسافر بزيادة 11%,0,":: Flye Dubai, with profits of 2.2 billion dinars and 15.4 million passengers, with an increase of 11%"
arb_855207cbe3812d60cbf183fbb5a3b366,ترقية «أدنوك للإمداد» و«سالك» إلى «فوتسي» للشركات الكبيرة,0,Promotion of the supply of Adenok to large companies
arb_8d2b315876d19fef3ae96eb156ba23cf,تفاهم بين «القابضة» (ADQ) و«إيني» لتعزيز شبكات توريد المعادن الأساسية,0,Understanding between the holding (ADQ) and the Innie to strengthen basic metal supply networks
arb_3d22108fa92fafb089cc99efbc60d2d9,«أدنوك للغاز» يضغط على سوق أبوظبي.. و«العقار» يتراجع بمؤشر دبي,0,Adanok gasses press the Abu Dhabi market... and the drug goes down with the Dubai index.
arb_0cd7392f011c70a3001be8d663403c25,33800 طلب تسجيل لعلامات تجارية في الإمارات 2024,0,33800 Applications for registration of trademarks in the Emirates 2024
arb_00e2df2ea19827444378ac900df13174,خالد بن محمد: المشروعات المشتركة تعزز ريادة الإمارات نحو خفض الانبعاثات,0,Khaled bin Mohammed: Joint projects promote the Emirates &apos; leadership towards emission reductions
arb_6f0ed3333fc1b46d3dbdda720ab0c5f7,ترامب: بوتين سيقبل بقوات حفظ سلام أوروبية في أوكرانيا,0,Tramp: Putin will accept European peacekeeping forces in Ukraine
arb_a6661987610635a547b3ff2810c56dcf,تحويلات المصريين بالخارج تقفز 51.3% إلى 29.6 مليار دولار في 2024,0,Egyptian remittances abroad jump 51.3% to $29.6 billion in 2024.
arb_c89d079f54b380ca41905b972893c6d3,تباين أداء الأسهم الخليجية.. والمؤشر السعودي يتراجع 0.55%,0,The difference in Gulf equity performance... and the Saudi index drops 0.55%.
arb_61302191173cf69cdcb0c64496e83133,وزارة النفط العراقية تؤكد التزامها باتفاق «أوبك+» والتخفيضات الإضافية,0,The Iraqi Ministry of Oil confirms its commitment to the OPEC+ Agreement and the additional reductions.
arb_e071081f9078d520e4232151d7c08e3f,بريان همفريز.. قيادي الأعمال والتكنولوجيا في شركات كبرى,0,"Brian Humphreys, leading business and technology in major companies."
arb_452161342d0fed352f7296c09ab906e0,8 فوائد من الوصول الشامل إلى البيانات في المؤسسات المالية,0,8 benefits from comprehensive access to data in financial institutions
arb_e11554a30b2565a2a0a0a7e5bd344cc3,بنك دبي الإسلامي يطلق أول إطار عمل لتسهيلات تمويل مستدام,0,The Dubai Islamic Bank is launching the first framework for sustainable financing facilities
arb_23dd192ceecb0c8ca25afc4d414d6719,«الأمن السيبراني»: المصادقة المتعددة تعزز الأمان الرقمي,0,Cybersecurity: Multiple validation enhances digital security
arb_61b15754b3654b9508db50f15720bc68,مكتب البعثات الدراسية يُنظّم ملتقى الطلبة المبتعثين إلى الصين,0,The Office of Study Missions organizes a forum for students to be sent to China
arb_47b7fe1d1a5b3ea6e5f1683aea3e07f5,ضاحي خلفان يتسلم كتاباً عن تنظيم عقود الشراكة,0,Two suburbs receiving a book on the organization of partnership contracts.
arb_0f2a7e5d556dd08c5ae8eb447faaee67,بريطانيا تفرض حزمة عقوبات جديدة على روسيا,0,Britain is imposing a new sanctions package on Russia.
arb_76304ccfd0d25ab78ca8095d88e9fa73,أوكرانيا تقصف مصفاة نفط في روسيا,0,Ukraine is bombing an oil refinery in Russia.
arb_9fc28f2cd6e2065ff49f2a14bb65ec03,الكويت تشيع جندييها ضحيتي حادث تدريب الرماية الليلية,0,Kuwait spreads its soldiers to the victims of the night shooting exercise.
arb_d5514f5306c71fd89efc402df433a4a8,البرلمان العربي يدعو إلى مواجهة تحديات تصفية القضية الفلسطينية,0,The Arab Parliament calls for addressing the challenges of resolving the Palestinian issue.
arb_b8ba65ce86f0c16c68fb7e399983b61d,السلطات المغربية تكشف تفاصيل تفكيك خلية إرهابية,0,The Moroccan authorities reveal the details of the dismantling of a terrorist cell.
arb_13e0fa5e6e17ac3a12b9fcf3de441e2f,طائرة أمريكية تهبط بعد إقلاعها بسبب امتلاء المقصورة بالدخان,0,A U.S. plane lands after taking off because the cabin is full of smoke.
arb_feeb51344fa1fd685a4ae9ee68ce4650,الفاتيكان: تحسّن طفيف في حالة البابا الصحية,0,The Vatican: A slight improvement in the Pope's state of health
arb_a9420d8b9f80fb4cc86d8b47a2a58d46,قتلى ومفقودون بعد اشتباكات بين صيادين من إثيوبيا وكينيا,0,Killed and missing after clashes between fishermen from Ethiopia and Kenya
arb_938f7672a03c03120e39bf54834b4e8f,الأمم المتحدة تتبنى مشروع قرار معدلاً أعدته أمريكا بشأن أوكرانيا,0,The United Nations is sponsoring an amended draft resolution on Ukraine prepared by the United States of America.
arb_c1781ea0670e2bb6bec331d0ae43af26,قلق أممي من العنف ودعوات الضم في الضفة الغربية,0,United Nations concern about violence and annexation in the West Bank
arb_535c54c3f92498748d86826f3b26a87a,ميرتس يدعو نتنياهو إلى زيارة ألمانيا.. والجنائية الدولية ترد: «التزموا بنظام روما»,0,"Mertes invites Netanyahu to visit Germany... and international criminal cases respond: ""Be bound by the Rome Statute."""
arb_759f8f22d65ef0b6069e02fbb640eee0,ميرتس: ألمانيا تستعد لـ«أسوأ الاحتمالات» مع الولايات المتحدة,0,MERTS: Germany is preparing for the worst prospects with the United States.
arb_85088cf065600f5c2ef899182d9295b2,الصين تشيد باللقاءات الأمريكية الروسية لإنهاء الحرب الأوكرانية,0,China pays tribute to the American-Russian meetings to end the Ukrainian war.
arb_29623aa72e887f2c32bb6a698f155c80,"حلم ""أساطيل داوود"".. ماذا تفعل إسرائيل في شرق أفريقيا؟",0,The dream of the Dawood fleet... what is Israel doing in East Africa?
arb_98b67235d77babc3793e2472d8ccad38,"إطلاق تقرير""الرقمنة 2025"" في المنتدى السعودي للإعلام",0,"Launch of the ""No. 2025"" report at the Saudi Media Forum"
arb_b9c1198757404dabbdfc6adb9c7f319f,سنداتالسندات السعودية الخضراء تُسعر بـ155 نقطة أساس فوق عقود المبادلةأسواق المال,0,Saudi Green Bonds are worth 155 basis points over exchange contracts.
arb_a6e643212d5c45b9e2ec3f26a9d7394f,سوق دبيسلطة دبي للخدمات المالية تعين مارك ستيوارد رئيساً تنفيذياً جديداًأسواق المال,0,The Dubai Financial Services Authority market appoints Mark Steward as the new CEO of the Money Markets.
arb_d72de9c150356f5b8bcc6d563ce7d033,"اكتتابات""الاتحاد للطيران"" الإماراتية تعتزم إعلان طرح عام أولي هذا الأسبوعأسواق المال",0,U.S.A.'s plans are to announce an initial year of money markets this week.
arb_437cd7566ddf537f5d3a4d7e3466549a,سعر الذهبأسعار الذهب تستقر قرب أعلى مستوى على الإطلاق,0,"The price of gold, the price of gold, settles near the highest level ever."
arb_e8e3c07c690335280886db430b249fd9,"اندماج""هيئة السوق"" توافق على اندماج ""اتحاد الخليج الأهلية"" مع ""الخليجية العامة للتأمين""",0,The merger of the Market Authority approves the merger of the Community Gulf Union with the General Treasury of Insurance.
arb_c5d0329c807eb0d7ccf7d1d5d913d427,طاقةدولة عربية تدشن أول محطة لتموين السيارات بالهيدروجين الأخضر,0,The power of an Arab state is launching the first green hydrogen power plant.
arb_efa2c3c05ec4e7828d1a567e01332823,الأسواق الناشئةانتعاش أسهم الأسواق الناشئة في آسيا بعد أسابيع من التراجع,0,Emerging markets rebound in emerging markets in Asia after weeks of decline
arb_ee22c531ffd4c305bcf2292d2b75fce1,"اكتتاباتتوقعات بتسعير الطرح العام لـ""ألفا داتا"" عند الحد الأعلى للنطاق السعر",0,Expectations by pricing the general subtraction of alphadata at the upper limit of the price range.
arb_a847de65815b78c28ace0ac69551476d,بنوك الإماراتمصرف الشارقة الإسلامي يجمع 500 مليون دولار من إصدار صكوك,0,"Bank of the Emirates, the Islamic Bank of Sharjah, collects $500 million from the issuance of instruments."
arb_7b5c3d024eed840e4f0927a7103ba286,"الأسواق العالمية""فوتسي"" تعلن ترقية ""العقارية"" السعودية و""باركن"" الإماراتية إلى مؤشرها العالمي",0,The world markets Fotsi announce the promotion of Saudi real estate and the United Arab Emirates Parken to its global index.
arb_3233514ef48e5d4a81e0dd5449f8768e,سعر الذهبارتفاع أسعار الذهب في مصر إلى أعلى مستوى على الإطلاق,0,The price of gold has risen the price of gold in Egypt to the highest level ever.
arb_c0818d0ec2176f9d2b99013e1908b4c4,اقتصاد تركياتركيا تحقق في نشر أخبار مضللة تسببت في تقلبات بورصة إسطنبول,0,Turkey's economy investigated the dissemination of misleading news that caused the volatility of the Istanbul Stock Exchange.
arb_0a64112f48479d505bb17d657e88c4ee,اقتصاد مصرالمصريون قدموا 300 ألف شكوى ضد شركات المحمول في 2024,0,"Egyptian economies filed 300,000 complaints against mobile companies in 2024."
arb_ccf545f17a73b4564d81194950a0523f,مختص موارد بشرية: هذه تفاصيل التعديلات الجديدة على نظام العمل السعودي,0,Human Resources Specialist: These are the details of the new amendments to the Saudi Labour Regulations.
arb_2aa9e731983074ee36bec68d32597f39,وزير الخارجية السعودي: نشدد على ضرورة التنفيذ الكامل لحل الدولتين,0,Minister for Foreign Affairs of Saudi Arabia: We stress the need for the full implementation of the two-State solution.
arb_0095f46e0eed837df6a70ba615c67216,في الرياض .. لقاء ودي يجمع قادة دول الخليج والرئيس المصري وملك الأردن,0,"In Riyadh, a friendly meeting brings together the leaders of the Gulf States, the Egyptian President and the King of Jordan."
arb_5586640bbe864440601c2b0b2fc3b195,25 مليون مستخدم لتطبيق سناب شات في السعودية,0,25 million users of the Snapchat application in Saudi Arabia
arb_9f3b118dc0c10dcbea57803540d56274,"أكثر من 80 ألف زائر يشهدون فعاليات يوم التأسيس في ""إثراء""",0,"More than 80,000 visitors witness the founding day of Enrichment."
arb_4ff06092369edc6ed0dc64ade023a1da,الصحة السعودية تؤكد أهمية التطعيم ضد الحمى الشوكية قبل أداء العمرة في رمضان,0,Saudi health emphasizes the importance of vaccination against spinal fever before the performance of masculinity in Ramadan.
arb_8ca6f130ea0e6209c2f26d808c9c2069,"""غينيس"" توثق أكبر عرضة سعودية احتفاء بذكرى يوم التأسيس",0,Gaines documents Saudi's greatest exposure to the anniversary of Foundation Day.
arb_e97b7d3880f59377a1be9a8be63447cd,برعاية الملك سلمان.. انطلاق منتدى الرياض الدولي الإنساني,0,"Under the auspices of King Salman, the launch of the Riyadh International Humanitarian Forum"
arb_6ac9dd85b69fbf8756d29e897dfb11da,"٠١:٣٦""معهد FII"" للعربية: الاستقرار والثقة جعلا السعودية وجهة صديقة للأعمال",0,"10:63 ""FII Institute of Arabism: Stability and Trust"" made Saudi Arabia a business-friendly destination"
arb_7642a713f8d5a2c01c3cd18bd6e9d84d,34 قافلة إغاثية سعودية تصل قطاع غزة,0,34 Saudi relief convoys arriving in the Gaza Strip
arb_45c86ca21ac1a04877dfcb291ac57077,"الأمير محمد بن سلمان يتوج مالك ""فور إيفر يونغ"" بكأس السعودية",0,"Prince Mohamed Bin Salman Tug, King of Four Ever Young, with the Saudi Cup."
arb_a03f2dc93a4533e4856f3a5b0e36dfc4,"بالصور.. مهرجان "" ذاكرة الأرض"" في الدمام يوثق ملاحم التأسيس",0,"With pictures, the Earth Memory Festival in the Dammam document the Founder's sanctuaries."
arb_9f9d8c7f362379f8d4195f3bddabc046,بالأزياء الشعبية.. هكذا احتفت مناطق السعودية بيوم التأسيس,0,"In popular fashion, this is how Saudi Arabia celebrated its founding day."
arb_4f45f7d0453db7f0124703b334c5f522,الملك سلمان: نعتز بذكرى التأسيس ولا يزال نهجنا راسخاً في وطن يتقدم إلى الريادة,0,King Salman: We take pride in the memory of the foundation and our approach is still firmly rooted in a country that is taking the lead.
arb_a81697f3326b862efe0eb3d28c5924d6,المنتخب السعودي يتأهل لكأس العالم للشباب بفوزه على الصين,0,The Saudi team qualifys for the World's Youth Cup by winning China.
arb_203337acce513dad9a2132a95dc64bb7,"""وِرث"" ينفّذ منصة تتويج كأس السعودية 2025 وميدالية الفائز بالمركز الأول",0,Werth is implementing the Saudi Cup coronation platform 2025 and the winner's medal in the first place.
arb_dc55b175c1a4e94d0e3bba3c11872f90,واس: اللقاء التشاوري في الرياض ناقش الجهود المشتركة الداعمة للقضية الفلسطينية,0,WAS: Consultative meeting in Riyadh discussed joint efforts in support of the Palestinian cause
arb_828819803dc34838aac4f55b6f84b2ec,السعودية تهدي منظمة الأمم المتحدة لوحة فنية,0,Saudi Arabia United Nations presents a painting
arb_798aca39944126722f9f014d870977c2,"عملات مشفرة""بيتكوين"" تنزلق تحت 90 ألف دولار.. تراجع هو الأكبر في 3 أشهر",0,"Bitcoin's cipher slipped under $90,000... retreated the biggest in three months."
arb_bba98259f9a42f7bdc2ba0589b74ae98,"بيل غيتس""بيل غيتس"" ندم على ترك هذه الجامعة لتأسيس ""مايكروسوفت""",0,"Bill Gates, Bill Gates, regrets to leave this university to establish Microsoft."
arb_0901cccf8788ff03ed2b8a598376af75,هل يجب أن تتدرب النساء بشكل مختلف؟,0,Do you have to train women differently?
arb_a1f9e4dc4ea76fcfae82b6dc8cfe71b8,ظلوا محاصرين في الظلام لمدة 35 ساعة...ناجون من حادث غرق قارب سياحي مصري يروون قصصا مرعبة,0,They've been trapped in the dark for 35 hours... survivors of the drowning of an Egyptian tourist boat telling horror stories.
arb_bd1fb6185fdde427b47eb348e700403c,ممارسة الرياضة لمدة ساعتين فقط أسبوعياً تقلل خطر الإصابة بأمراض القلب، فما القصة؟,0,Playing sports for only two hours a week reduces the risk of heart disease. So what's the story?
arb_47ef3e1b8823944086b636fcd5e717f3,هل تستحق برامج اللياقة البدنية المنتشرة على تيك توك عناء المحاولة؟,0,Are the fitness programs on Tick Tock worth trying?
arb_aaec6e63e410c52be9c528464ff4eb5e,عام 2024: أبرز الأحداث التي مرت خلال عام في صور,0,2024: Highlights of one year &apos; s events in Tyre
arb_b822d6c879b10bd2e2bc82e3c6a90429,أربعة لاعبين عرب في التشكيلة المثالية الأفريقية 2024,0,Four Arab players in Africa's perfect 2024.
arb_c84dd55936573092899dfae74d2a53a7,محمد صلاح وصفقات مجانية محتملة في العام الجديد,0,Muhammad Salah and possible free deals in the new year
arb_c805a9c4ef9fb81b02ca3ed521e147fb,محمد صلاح: مشهد جدلي متكرر حول صورة شجرة عيد الميلاد السنوية,0,Mohammed Salah: A recurrent controversial scene about the image of the annual Christmas tree
arb_42810574c6367ee6c35981a8c61faaef,كيف تضع الإحصائيات محمد صلاح بين عظماء الدوري الإنجليزي الممتاز؟,0,How do the statistics put Muhammad Salah among the great English League?
arb_dd54c844d90128fb24127ba8b5fcf320,"اقتصاد مصرمنصة ""FBC"" بدأت في أقاليم مصر وانتهت بالاختفاء وتسريب بيانات المستخدمين",0,"Egypt's economy started with the FBC platform in Egypt's territory, ended up disappearing and leaking user data."
arb_c7bcc6415c46672fef4ccf5524eb962c,خليجي 26: ما هي المنتخبات المشاركة وما حظوظها في البطولة؟,0,Bay 26: What are the elected participants and what have they got in the tournament?
arb_8dbbf82b4c79e590b04fd9c89b130e1c,خليجي 26: البطولة الخليجية الأكبر تعود للكويت وسط تحديات كبيرة,0,Gulf 26: The largest Gulf Championship belongs to Kuwait in the midst of major challenges.
arb_5b6ec6e86a7e2abe61c8c6122a6790a8,"فيديو,ما هي تحضيرات السعودية لاستضافة كأس العالم 2034؟, المدة 2,58",0,"Video, what are Saudi preparations for the 2034 World Cup?"
arb_e07b29a3b12e6f78089cd59e155307a9,4 فلسطينيين يسجلون يومياتهم لبي بي سي على مدار سنة، فما مصيرهم الآن؟,0,Four Palestinians have been recording their PBC diary for a year. What are their fate now?
